,url,date,content,id,username,outlinks,outlinksss,tcooutlinks,tcooutlinksss
0,https://twitter.com/hurbhiaghelee/status/1385299471123238912,2021-04-22 18:28:26+00:00,"This is the highest form of intimidation
What offence did they commit???
Give us answers!!!!

@UBACares @UBAFoundation @UBACares @TonyOElumelu @npf @davido @ViralTweets2020 @ENDSARS @HumansNigeria https://t.co/xxdTK0BmQB",1385299471123238912,hurbhiaghelee,['https://twitter.com/AmaiweLove/status/1385190032332443652'],https://twitter.com/AmaiweLove/status/1385190032332443652,['https://t.co/xxdTK0BmQB'],https://t.co/xxdTK0BmQB
1,https://twitter.com/AlukoJoseph5/status/1385248799770267650,2021-04-22 15:07:05+00:00,"Why is it taking a life long time for @MBuhari to sack  @DrIsaPantami who we have a strong proof that his activities is related to terrorism @cenbank @endsars protesters account were frozen with the excuse that it's related to terrorism, why is @DrIsaPantami account still active?",1385248799770267650,AlukoJoseph5,[],,[],
2,https://twitter.com/omofuma_Elijah/status/1385174876428902400,2021-04-22 10:13:20+00:00,"Even Desmond Elliot is quite , ,,, what is that woman's name again that look like jellof rice way red oil too much ,I men that woman that said they should stop social media during @endsars protest she is so quiet abi , https://t.co/RsVQ4N8LwM",1385174876428902400,omofuma_Elijah,['https://twitter.com/vhic_tore/status/1385141526548856833'],https://twitter.com/vhic_tore/status/1385141526548856833,['https://t.co/RsVQ4N8LwM'],https://t.co/RsVQ4N8LwM
3,https://twitter.com/FelixOdohoedi/status/1385168517104869378,2021-04-22 09:48:04+00:00,"When will CBN freeze the account of @DrIsaPantami  ? CBN was quick to freeze d account of @endsars pple including @SavvyRinu  etc. On the ground that some were using cryptocurrency to finance terrorism, now the financier and advocate of it is here. What is the CBN waiting for? https://t.co/r3vxrbkLdn",1385168517104869378,FelixOdohoedi,['https://twitter.com/Imudia_se2/status/1384954376641552385'],https://twitter.com/Imudia_se2/status/1384954376641552385,['https://t.co/r3vxrbkLdn'],https://t.co/r3vxrbkLdn
4,https://twitter.com/adekzee1/status/1385164392447238145,2021-04-22 09:31:40+00:00,"@Obiejazzyup @YeleSowore @MBuhari @EndSars @mbujari okay that is good one but the ESN should be well coordinated and work with SE states govt. so as to avoid self inflicting injuries. Islamizing Nigeria? It's not possible, please forget about that baseless assumption by some gullible.",1385164392447238145,adekzee1,[],,[],
5,https://twitter.com/AOkuntade/status/1385112421099057153,2021-04-22 06:05:09+00:00,We should allow policemen who are victims of injustice from public to appear @EndSars tribunal to get justice and be compensated too  d tribunals are one sided affair. https://t.co/EfyFw1wYTY,1385112421099057153,AOkuntade,['https://twitter.com/mrmacaronii/status/1384877327495143427'],https://twitter.com/mrmacaronii/status/1384877327495143427,['https://t.co/EfyFw1wYTY'],https://t.co/EfyFw1wYTY
6,https://twitter.com/KabiruGbadebo/status/1384987043680464900,2021-04-21 21:46:57+00:00,"@MoyinoluwaVict4 @YeleSowore @MBuhari @EndSars @mbujari Mr Spokesman, okaree, this really shows your level of reasoning and cultured",1384987043680464900,KabiruGbadebo,[],,[],
7,https://twitter.com/real_clemzy/status/1384893036908490755,2021-04-21 15:33:24+00:00,"@zeal_a @EuginhoCortez @YarKafanchan They have been attacking ordinary citizens for a long time, backed by the government, the attacked @endsars protesters... It's the government that gave touts legitimacy.",1384893036908490755,real_clemzy,[],,[],
8,https://twitter.com/RichMoses19/status/1384892082515550209,2021-04-21 15:29:37+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Huuum, big nonsense, countineuty of insecurity, joblessness, farmine, corruption, embezzlement, bandits kidnapping, etc. Ho LORD have mercy on us.",1384892082515550209,RichMoses19,[],,[],
9,https://twitter.com/CosmasOmosun/status/1384821840703537159,2021-04-21 10:50:30+00:00,"May it be known, may it be remembered that from 2015-2021 and still running, ""the major focus of the Nigerian government was on COWS"" AND NOT HER CITIZENS. @EndSars @Endbadgovernance @restructurenigeria",1384821840703537159,CosmasOmosun,[],,[],
10,https://twitter.com/BabaEnesi/status/1384768627203837952,2021-04-21 07:19:03+00:00,"@YeleSowore @MBuhari @EndSars @mbujari In this same Nigeria some terrorists are rehabilitated and granted amnesty,in this same Nigeria,govt negotiate with bandits. Drama",1384768627203837952,BabaEnesi,[],,[],
11,https://twitter.com/solaren40359301/status/1384728906775859200,2021-04-21 04:41:13+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Buhari should learn from what happened to late Chadian president who refuse to relinquish power and was killed by rebels.
Clueless Buhari should  resign now and let people with common sense and great ideas rule the country",1384728906775859200,solaren40359301,[],,[],
12,https://twitter.com/peeonuoha/status/1384562073816940551,2021-04-20 17:38:16+00:00,"@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari And he Pampers the herdsmen, or are they not a terrorist group too?",1384562073816940551,peeonuoha,[],,[],
13,https://twitter.com/_BigDaddy01/status/1384542555816214531,2021-04-20 16:20:43+00:00,@Prince74143920 @YeleSowore @MBuhari @EndSars @mbujari just like your father.,1384542555816214531,_BigDaddy01,[],,[],
14,https://twitter.com/tojelabi/status/1384516956309663746,2021-04-20 14:39:00+00:00,@YeleSowore @MBuhari @EndSars @mbujari And you looking for power and money,1384516956309663746,tojelabi,[],,[],
15,https://twitter.com/Iyke43084776/status/1384511411712311296,2021-04-20 14:16:58+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Confirm terrorist, we should expect continuity of killing and hardship.",1384511411712311296,Iyke43084776,[],,[],
16,https://twitter.com/savageanolee15/status/1384472634516201472,2021-04-20 11:42:52+00:00,@Nlechoppa1 Stay up forever real Geezer @Nlechoppa1 @Endsars #EndSARS #EndPoliceBrutalityinNigeria,1384472634516201472,savageanolee15,[],,[],
17,https://twitter.com/allen4thron/status/1384440733353091073,2021-04-20 09:36:07+00:00,@YeleSowore @MBuhari @EndSars @mbujari We're amugbo,1384440733353091073,allen4thron,[],,[],
18,https://twitter.com/DOyaleh/status/1384405490256551936,2021-04-20 07:16:04+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Continuity of terrorism, lack and massive display of ineffective governance.",1384405490256551936,DOyaleh,[],,[],
19,https://twitter.com/Prince74143920/status/1384400894461100032,2021-04-20 06:57:48+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Again: BIG FOOL,1384400894461100032,Prince74143920,[],,[],
20,https://twitter.com/Sarki_official1/status/1384376033596542976,2021-04-20 05:19:01+00:00,"@MoyinoluwaVict4 @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari What's ma? 
Is he your mother?  😂",1384376033596542976,Sarki_official1,[],,[],
21,https://twitter.com/Sarki_official1/status/1384375870836690945,2021-04-20 05:18:22+00:00,"@juxcnote @bunmifasae @mcashwide @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari You are pained by the 2019 election, breathe if you agree 😂",1384375870836690945,Sarki_official1,[],,[],
22,https://twitter.com/Sarki_official1/status/1384375744999182342,2021-04-20 05:17:52+00:00,@mcashwide @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari You are pained by the 2019 election breath if you agree 😂,1384375744999182342,Sarki_official1,[],,[],
23,https://twitter.com/OkaforChineduK3/status/1384356917406048256,2021-04-20 04:03:03+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari What about brothers?,1384356917406048256,OkaforChineduK3,[],,[],
24,https://twitter.com/Surltz_Da_6_4/status/1384276045239447553,2021-04-19 22:41:42+00:00,@YeleSowore @MBuhari @EndSars @mbujari What can we do?,1384276045239447553,Surltz_Da_6_4,[],,[],
25,https://twitter.com/EWokemezie/status/1384248194490527749,2021-04-19 20:51:02+00:00,@YeleSowore @MBuhari @EndSars @mbujari Nigeria won't be handed over to you with this type of rascality. You may need to try other means!,1384248194490527749,EWokemezie,[],,[],
26,https://twitter.com/nweketheophilu3/status/1384213252700205058,2021-04-19 18:32:11+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari That's why you are a fool!,1384213252700205058,nweketheophilu3,[],,[],
27,https://twitter.com/MoyinoluwaVict4/status/1384207728210432008,2021-04-19 18:10:14+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari You will later pity that man bcus it's in Bible don't destroy your brother but he did not listen he has chosen his own way of destroying others with lies and fake write ups,1384207728210432008,MoyinoluwaVict4,[],,[],
28,https://twitter.com/StPee12/status/1384203207753097216,2021-04-19 17:52:16+00:00,"@YeleSowore @MBuhari @EndSars @mbujari @SoworeOmoyele I don't know how you will be able to face the judgement of God that will soon come upon you. So you knew Buhari is a terrorist, and you used your Platform to deceive Nigerians to vote for him? Buhari's terrorist activities will soon catch up with you. Nonsense.",1384203207753097216,StPee12,[],,[],
29,https://twitter.com/beylag/status/1384200950504517636,2021-04-19 17:43:18+00:00,@YeleSowore @MBuhari @EndSars @mbujari I now know you will soon choke on your hatered of Buhari. You have totally lost your senses. You're like a hungry lion between a herd of buffaloes fighting for his life. We all know what the outcome will be. The End!,1384200950504517636,beylag,[],,[],
30,https://twitter.com/_BigDaddy01/status/1384199373232295944,2021-04-19 17:37:02+00:00,"@horlayemmy @YeleSowore @MBuhari @EndSars @mbujari thank you crude olodo, buruku! God have mercy on you.",1384199373232295944,_BigDaddy01,[],,[],
31,https://twitter.com/lee_zamba/status/1384199187433021447,2021-04-19 17:36:18+00:00,@Abubakar_myusuf @Nejovi2 @babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari No one will insult you if you are not displaying any symptom of stupidity or ignorance on a social media platform...”for every action there is always an equal and opposite reaction”,1384199187433021447,lee_zamba,[],,[],
32,https://twitter.com/_BigDaddy01/status/1384199161352921092,2021-04-19 17:36:11+00:00,@Prince74143920 @YeleSowore @MBuhari @EndSars @mbujari and this filthy pig? what exactly are you blabing?,1384199161352921092,_BigDaddy01,[],,[],
33,https://twitter.com/_BigDaddy01/status/1384198958944161794,2021-04-19 17:35:23+00:00,"@NPMsmoothie @YeleSowore @MBuhari @EndSars @mbujari who are you to judge people either bad or good, I hope you were good.",1384198958944161794,_BigDaddy01,[],,[],
34,https://twitter.com/_BigDaddy01/status/1384198681197355014,2021-04-19 17:34:17+00:00,"@MoyinoluwaVict4 @YeleSowore @MBuhari @EndSars @mbujari that is if you are the one presiding over people's souls, ...taught.",1384198681197355014,_BigDaddy01,[],,[],
35,https://twitter.com/_BigDaddy01/status/1384198398388051972,2021-04-19 17:33:09+00:00,"@WaleJimoh10 @YeleSowore @MBuhari @EndSars @mbujari you look like a gentleman now, alias, agbero!!! sorry",1384198398388051972,_BigDaddy01,[],,[],
36,https://twitter.com/Obiejazzyup/status/1384183357316034565,2021-04-19 16:33:23+00:00,@adekzee1 @YeleSowore @MBuhari @EndSars @mbujari #ESN and #IPOB are not terrorists.they are protecting the south east from the terrorist created by @MBuhari to wipe other region out and islamize the country,1384183357316034565,Obiejazzyup,[],,[],
37,https://twitter.com/CRITICSNEWS1/status/1384150297925197825,2021-04-19 14:22:01+00:00,"@YeleSowore @bamanalist @MBuhari @EndSars @mbujari But you are still supporting One failed useless Nigeria, #SayNoTo1Nigeria #EndNigeriaNow #DivideNigeria #BiafraExit #Stop",1384150297925197825,CRITICSNEWS1,[],,[],
38,https://twitter.com/Kar97622898/status/1384146173515100171,2021-04-19 14:05:38+00:00,"@YeleSowore @ayemojubar @MBuhari @EndSars @mbujari To those southern one Nigerianists have u ever sat down and think about the people u doing one Nigeria wit.the Northern Nomadic Fulani People that only contribute terrorism, economy disaster,massive looting,nomadic and backwardness to the one Nigeria
@YeleSowore 
@MaziNnamdiKanu https://t.co/lxhqaOQFzH",1384146173515100171,Kar97622898,[],,[],
39,https://twitter.com/charlespaul731/status/1384143069340078080,2021-04-19 13:53:18+00:00,@YeleSowore @ayemojubar @MBuhari @EndSars @mbujari We must never exclude @GovWike from that crime against humanity in Obigbo. Shameful Wike the #littlehitler is a murderer.,1384143069340078080,charlespaul731,[],,[],
40,https://twitter.com/Djeee12345/status/1384139191882182663,2021-04-19 13:37:54+00:00,@YeleSowore @MBuhari @EndSars @mbujari Northerners are the problem of this country.,1384139191882182663,Djeee12345,[],,[],
41,https://twitter.com/tcojike/status/1384137758550085636,2021-04-19 13:32:12+00:00,"@JessicaOgwatar @MBuhari @EndSars @mbujari Ever since he took over, terrorism spreads like wildfire in Nigeria",1384137758550085636,tcojike,[],,[],
42,https://twitter.com/tcojike/status/1384137569194057740,2021-04-19 13:31:27+00:00,@JessicaOgwatar @MBuhari @EndSars @mbujari Boko Haram Patron,1384137569194057740,tcojike,[],,[],
43,https://twitter.com/falusteelgmail1/status/1384136110532558849,2021-04-19 13:25:39+00:00,@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Which you are number one among them,1384136110532558849,falusteelgmail1,[],,[],
44,https://twitter.com/lee_zamba/status/1384118395017203714,2021-04-19 12:15:15+00:00,@ayfbeloved @babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Am also waiting for his response on this ☝️,1384118395017203714,lee_zamba,[],,[],
45,https://twitter.com/adekzee1/status/1384116788107964421,2021-04-19 12:08:52+00:00,@Obiejazzyup @YeleSowore @MBuhari @EndSars @mbujari Is Buhari the sponsor of ESN and IPOB terrorizing the SE region too?,1384116788107964421,adekzee1,[],,[],
46,https://twitter.com/JessicaOgwatar/status/1384115511605141515,2021-04-19 12:03:48+00:00,Buhari is a terrorist: @mbuhari ordered the massacre of  1k Shiites in one night; he ordered the massacre of  #IPOB members at a peaceful gathering in a secondary schl; he  ordered the massacre of peaceful  @endsars protesters at #Lekkitollgate @mbujari ordered killings at Obigbo,1384115511605141515,JessicaOgwatar,[],,[],
47,https://twitter.com/Nnabugo11/status/1384109508197158915,2021-04-19 11:39:56+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Very soon you will also be flushed out. Aboki janjaweed,1384109508197158915,Nnabugo11,[],,[],
48,https://twitter.com/german_afro/status/1384105659365347330,2021-04-19 11:24:39+00:00,"@couture_fh @YeleSowore @MBuhari @EndSars @mbujari I believe we need to focus on ""End badgovernance"" by ensuring only the right persons are elected onwards. When this is successfully done, a referendum for Biafra and Odua exit would be possible without bloodshed.",1384105659365347330,german_afro,[],,[],
49,https://twitter.com/ayfbeloved/status/1384105602851348483,2021-04-19 11:24:25+00:00,"@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Hope you know your government is giving them amnesty and robbing hands with them? This government needs to be flush out ryt? Pls say something about pantami, bandits and Fulani herdsmen",1384105602851348483,ayfbeloved,[],,[],
50,https://twitter.com/gaizka/status/1384098066798501894,2021-04-19 10:54:29+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Please note how the reported has been ""encouraged"" to say ""well deserved rest"". In reality, Buhari was ousted by diaspora Nigerians.",1384098066798501894,gaizka,[],,[],
51,https://twitter.com/dfreedom_s/status/1384096757726863366,2021-04-19 10:49:16+00:00,@monami911 @TonyMatt14 @YeleSowore @EndSars OMG! You just said it all!,1384096757726863366,dfreedom_s,[],,[],
52,https://twitter.com/ehiejr/status/1384095022631424002,2021-04-19 10:42:23+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari You have made your dim tweet. Now go and collect your N500,1384095022631424002,ehiejr,[],,[],
53,https://twitter.com/yemight63652/status/1384093263083147275,2021-04-19 10:35:23+00:00,@YeleSowore @MBuhari @EndSars @mbujari Continuity to your hardship Regime abi.  God is watching you,1384093263083147275,yemight63652,[],,[],
54,https://twitter.com/yemight63652/status/1384092885281243137,2021-04-19 10:33:53+00:00,@adurojadgreat @babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Don't blame him he is a cow,1384092885281243137,yemight63652,[],,[],
55,https://twitter.com/yemight63652/status/1384092500495720454,2021-04-19 10:32:21+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Boko haram is not a terrorist aboki mumu boi,1384092500495720454,yemight63652,[],,[],
56,https://twitter.com/9jaVolunteers/status/1384085248170885126,2021-04-19 10:03:32+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Man all your claims are baseless 🤨. We all know Shiites are naturally terrorists, IPOB have evil intents to destroy the country while no one died at the Lekki toll gate...hide your face man you a thief !",1384085248170885126,9jaVolunteers,[],,[],
57,https://twitter.com/koyejob72/status/1384084162491994125,2021-04-19 09:59:14+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Avram Sowore grant, wehdon sa",1384084162491994125,koyejob72,[],,[],
58,https://twitter.com/Abubakar_myusuf/status/1384083635058274314,2021-04-19 09:57:08+00:00,@lee_zamba @Nejovi2 @babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari One thing in common about you southerners is insult....,1384083635058274314,Abubakar_myusuf,[],,[],
59,https://twitter.com/ObadimuOlushola/status/1384078910585933828,2021-04-19 09:38:21+00:00,@YeleSowore @MBuhari @EndSars @mbujari It's time we rise up in unity and strong protest to say no to this barbaric governance.,1384078910585933828,ObadimuOlushola,[],,[],
60,https://twitter.com/WaleJimoh10/status/1384075731118923776,2021-04-19 09:25:43+00:00,@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Fulani Herdsmen?,1384075731118923776,WaleJimoh10,[],,[],
61,https://twitter.com/riverjosh3814/status/1384075572750405647,2021-04-19 09:25:06+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari FOOLS.... Dementia is ur problem,1384075572750405647,riverjosh3814,[],,[],
62,https://twitter.com/ashiru_easy/status/1384072851620130816,2021-04-19 09:14:17+00:00,@MoyinoluwaVict4 @TtifeB @YeleSowore @MBuhari @EndSars @mbujari Please you people should pay that lady her grant,1384072851620130816,ashiru_easy,[],,[],
63,https://twitter.com/ashiru_easy/status/1384072587353812997,2021-04-19 09:13:14+00:00,@MoyinoluwaVict4 @TtifeB @YeleSowore @MBuhari @EndSars @mbujari I know you chop something among the grand,1384072587353812997,ashiru_easy,[],,[],
64,https://twitter.com/MoyinoluwaVict4/status/1384071699595890688,2021-04-19 09:09:42+00:00,@TtifeB @YeleSowore @MBuhari @EndSars @mbujari Sowore is not Buhari mate when it comes humanity and tolerance ...but it's just a pity that you're hiding your picture on this app bcus you're a coward ...if e sure for you upload your picture make we see who dey call sowore sowogrant ...I know they're paying you for doing this,1384071699595890688,MoyinoluwaVict4,[],,[],
65,https://twitter.com/MoyinoluwaVict4/status/1384071197982216193,2021-04-19 09:07:43+00:00,@EweteOluwasegun @YeleSowore @MBuhari @EndSars @mbujari Bring forth your proofs and evidence ....na so you said sowore was working for APC back then now it's Grant ...and still yet your family name no popular reach sowore name in this world,1384071197982216193,MoyinoluwaVict4,[],,[],
66,https://twitter.com/MoyinoluwaVict4/status/1384070808784424967,2021-04-19 09:06:10+00:00,"@EmekaEdeh @YeleSowore @MBuhari @EndSars @mbujari What's your warnings? And while Jonathan was in office was Nigeria getting better among it pals?
PDP is bad
APC is worst 
Stop defending any of them",1384070808784424967,MoyinoluwaVict4,[],,[],
67,https://twitter.com/MoyinoluwaVict4/status/1384070463089876999,2021-04-19 09:04:47+00:00,@KabiruGbadebo @YeleSowore @MBuhari @EndSars @mbujari Even if at all sowore work for APC in 2015 as you've said oh as that one now denied him of criticizing what's bad and wrong?,1384070463089876999,MoyinoluwaVict4,[],,[],
68,https://twitter.com/MoyinoluwaVict4/status/1384070166175129604,2021-04-19 09:03:37+00:00,"@KabiruGbadebo @YeleSowore @MBuhari @EndSars @mbujari That your take is the hardship you're zipping right now bcus you've no brain and wisdom to know what's right from what's bad...kindly bring out where sowore campaigned or advertise Buhari to Nigerians 
Oloriburuku lopoju ninu yin",1384070166175129604,MoyinoluwaVict4,[],,[],
69,https://twitter.com/WaleJimoh10/status/1384069722400980995,2021-04-19 09:01:51+00:00,"@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Daddy Pig . . . 2019 result has not benefitted Nigerians. They have a right to complain,",1384069722400980995,WaleJimoh10,[],,[],
70,https://twitter.com/MoyinoluwaVict4/status/1384069436236124169,2021-04-19 09:00:43+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Can you see how useless this ma is? Sowore was talking about lives you're talking about election reports..it shall not be well with your soul as from this morning,1384069436236124169,MoyinoluwaVict4,[],,[],
71,https://twitter.com/OsagieUyi3/status/1384066542980059137,2021-04-19 08:49:13+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Why can't they flush the real terrorist bolo haram? Yeye people,1384066542980059137,OsagieUyi3,[],,[],
72,https://twitter.com/OweiboStephen/status/1384063499979038721,2021-04-19 08:37:07+00:00,@YeleSowore @MBuhari @EndSars @mbujari Strong terrorist,1384063499979038721,OweiboStephen,[],,[],
73,https://twitter.com/audu_alamin/status/1384062489332129793,2021-04-19 08:33:06+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari All the above and the grant thief sowore. What do you call someone who collect money from opposition and foreigners to course crisis in your country while your wife and children are in America? So sowore is a big Terrorist.,1384062489332129793,audu_alamin,[],,[],
74,https://twitter.com/2Nwajiugo/status/1384059728523792387,2021-04-19 08:22:08+00:00,@YeleSowore @UzonnaErnest @MBuhari @EndSars @mbujari new style of wearing a face mask,1384059728523792387,2Nwajiugo,[],,[],
75,https://twitter.com/lee_zamba/status/1384056426457227269,2021-04-19 08:09:01+00:00,@Abubakar_myusuf @Nejovi2 @babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari One thing is common about you notherners...you support yourself even if do a wrong thing 👌,1384056426457227269,lee_zamba,[],,[],
76,https://twitter.com/6tem2/status/1384051212341833734,2021-04-19 07:48:18+00:00,"@YeleSowore @MBuhari @EndSars @mbujari He will not end well, many people in obigbo I witnessed it, chai is well",1384051212341833734,6tem2,[],,[],
77,https://twitter.com/Shafiusani17/status/1384041775979892743,2021-04-19 07:10:48+00:00,@YeleSowore @MBuhari @EndSars @mbujari Sowore..... you will never success in your life Nigeria will success  useless sowore,1384041775979892743,Shafiusani17,[],,[],
78,https://twitter.com/seke4christ/status/1384041329638862852,2021-04-19 07:09:01+00:00,@TonyMatt14 @YeleSowore @EndSars I love the way you talk in irony,1384041329638862852,seke4christ,[],,[],
79,https://twitter.com/Abubakar_myusuf/status/1384041309913059328,2021-04-19 07:08:57+00:00,@Nejovi2 @babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari For saying the truth ..???😂😂😂,1384041309913059328,Abubakar_myusuf,[],,[],
80,https://twitter.com/seke4christ/status/1384040173634154497,2021-04-19 07:04:26+00:00,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari What about Boko Haram.,1384040173634154497,seke4christ,[],,[],
81,https://twitter.com/AhiabaAkoji/status/1384035411006091269,2021-04-19 06:45:30+00:00,@YeleSowore @MBuhari @EndSars @mbujari 😔 😔 😔,1384035411006091269,AhiabaAkoji,[],,[],
82,https://twitter.com/GodspowerTrust/status/1384033791568584709,2021-04-19 06:39:04+00:00,@YeleSowore @MBuhari @EndSars @mbujari @save_video,1384033791568584709,GodspowerTrust,[],,[],
83,https://twitter.com/Nejovi2/status/1384027366096179204,2021-04-19 06:13:32+00:00,@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari You seems to be man without brain.,1384027366096179204,Nejovi2,[],,[],
84,https://twitter.com/EmekaEdeh/status/1384011485643382785,2021-04-19 05:10:26+00:00,"@YeleSowore @MBuhari @EndSars @mbujari You rooted for Buhari in 2015 despite our warnings,the man chequered is never in doubt. Buhari  truncated our democracy in 1983,he believes so much in tribe and religion till date",1384011485643382785,EmekaEdeh,[],,[],
85,https://twitter.com/esther_ashaolu/status/1384003551135862789,2021-04-19 04:38:54+00:00,@YeleSowore @MBuhari @EndSars @mbujari Haaaaa! Baba Buhari!  They said you should go and resign!  Continuity koo konkobility ni🤣,1384003551135862789,esther_ashaolu,[],,[],
86,https://twitter.com/Okehjames/status/1384003421171191811,2021-04-19 04:38:23+00:00,"@YeleSowore @MBuhari @EndSars @mbujari Most of you that still thinks Sowore brought this papa to power, try what he his trying for just one day.",1384003421171191811,Okehjames,[],,[],
87,https://twitter.com/dufflemoric/status/1384003329424977924,2021-04-19 04:38:01+00:00,@YeleSowore @MBuhari @EndSars @mbujari Continuity kill you there,1384003329424977924,dufflemoric,[],,[],
88,https://twitter.com/netufo_t/status/1384002809448652800,2021-04-19 04:35:57+00:00,"@YeleSowore @MBuhari @EndSars @mbujari #FreeKogi2 #FreeKogi2 #FreeKogi2 #FreeKogi2 #FreeKogi2 #FreeKogi2…The innocent boys that were detained and brutally injured should be release, as soon as possible.
#FreeKogi2",1384002809448652800,netufo_t,[],,[],
89,https://twitter.com/AdamsSuleiman19/status/1384001922198237186,2021-04-19 04:32:26+00:00,@YeleSowore @MBuhari @EndSars @mbujari Grant Commander of Nigeria has spoken,1384001922198237186,AdamsSuleiman19,[],,[],
90,https://twitter.com/MikeOsasTega/status/1383996489194561536,2021-04-19 04:10:51+00:00,@YeleSowore @MBuhari @EndSars @mbujari He has been a Failure in every aspect of is Goverment &amp; without Remorse,1383996489194561536,MikeOsasTega,[],,[],
91,https://twitter.com/MrMNI2/status/1383995117434933256,2021-04-19 04:05:24+00:00,@YeleSowore @MBuhari @EndSars @mbujari They are coming for you idiot,1383995117434933256,MrMNI2,[],,[],
92,https://twitter.com/Oluwafe62754093/status/1383982410111479815,2021-04-19 03:14:54+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari If nah your papa bon you show your real face on your profile omoale apofungbemu ayirada  suffering and smiling onijere with that your stupid comment (oni fake account),1383982410111479815,Oluwafe62754093,[],,[],
93,https://twitter.com/OnepgI/status/1383980587698982933,2021-04-19 03:07:39+00:00,"@YeleSowore @MBuhari @EndSars @mbujari The manufactures of the N95 mask worn by this imposter of a presidency never designed it to be worn BELOW THE EARS. This thing is fake. Who in the world wears N95s like this if not by the ""PRESIDENCY""",1383980587698982933,OnepgI,[],,[],
94,https://twitter.com/solaren40359301/status/1383963984458444801,2021-04-19 02:01:41+00:00,@vinxxehi @Janet_Aderinpe @YeleSowore @MBuhari @EndSars @mbujari Naija is finished,1383963984458444801,solaren40359301,[],,[],
95,https://twitter.com/solaren40359301/status/1383963861414387716,2021-04-19 02:01:12+00:00,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari U no well,1383963861414387716,solaren40359301,[],,[],
96,https://twitter.com/solaren40359301/status/1383963757659844616,2021-04-19 02:00:47+00:00,"@TonyMatt14 @YeleSowore @EndSars Buhari is a great calamity.
None of his generation shall know peace",1383963757659844616,solaren40359301,[],,[],
97,https://twitter.com/solaren40359301/status/1383963565804060676,2021-04-19 02:00:01+00:00,@YeleSowore @MBuhari @EndSars @mbujari Buhari is the worst thing to happen to Nigeria,1383963565804060676,solaren40359301,[],,[],
98,https://twitter.com/alphozechi/status/1383929270867685376,2021-04-18 23:43:44+00:00,@YeleSowore @MBuhari @EndSars @mbujari Blood thirsty old man.,1383929270867685376,alphozechi,[],,[],
99,https://twitter.com/Ileshababa/status/1383922027564650499,2021-04-18 23:14:58+00:00,@YeleSowore @MBuhari @EndSars @mbujari But falana need to tell this boy that he will not end we'll if he continues like this.,1383922027564650499,Ileshababa,[],,[],
100,https://twitter.com/Pido461/status/1383910690285514760,2021-04-18 22:29:55+00:00,@YeleSowore @MBuhari @EndSars @mbujari This man has lost his memory and his is not him self again,1383910690285514760,Pido461,[],,[],
101,https://twitter.com/dare_ogungbesan/status/1383908978787110919,2021-04-18 22:23:06+00:00,@YeleSowore @MBuhari @EndSars @mbujari I  only heard continity😂😂😂😂🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️,1383908978787110919,dare_ogungbesan,[],,[],
